"출처DB","업체명","분류","전화","휴대폰","이메일","주소","시/도","구/군","상태","메모","다음연락일","저장일"
"mobile","플레이팩토 논산키움교육원","플레이팩토","010-5456-8899","010-5456-8899","","충남 논산시 중앙로198번길 5-1","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","플레이팩토 취암점","플레이팩토","010-9889-1939","010-9889-1939","","충남 논산시 계백로1042번길 9-1","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","키움수학","수학학원","010-3826-7639","010-3826-7639","","충남 서산시 안견로 365-67","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","프렌들리미술교습소","미술학원","010-4131-2671","010-4131-2671","","충남 서산시 부춘1로 36","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","링키영어 서산롯데캐슬영어교습소","영어학원","010-4832-0059","010-4832-0059","","충남 서산시 안견로 365-10","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","서산애견미용학원","애견미용학원","010-3760-4568","010-3760-4568","","충남 서산시 호수공원1로 60","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","노아음악학원","음악학원","010-4127-2151","010-4127-2151","","충남 서산시 부춘2로 47","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","기탄사고력교실 서산학돌초점","기탄사고력교실","010-4829-2120","010-4829-2120","","충남 서산시 부춘5로 8","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","플레이팩토 한영희브레인","플레이팩토","010-4609-1089","010-4609-1089","","충남 서산시 고운로 83","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","HLB보컬스튜디오","실용음악학원","010-8804-8903","010-8804-8903","","충남 서산시 석남1로 33-8","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","독립군수학","수학학원","010-5522-9600","010-5522-9600","","충남 서산시 예천1로 76","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","원스아카데미학원","학원","010-9600-1318","010-9600-1318","","충남 서산시 예천8로 6-6","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","예술인피아노교습소","피아노학원","010-5408-7420","010-5408-7420","","충남 서산시 동서1로 182","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","블랑브레인뮤직아트","피아노학원","010-2284-5829","010-2284-5829","","충남 서산시 동서1로 208","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","이음수학코딩학원","수학학원","010-3211-4312","010-3211-4312","","충남 서산시 동서1로 182","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","놀작마이아트 예천유엔아이앳홈","미술학원","010-7238-7663","010-7238-7663","","충남 서산시 예천3로 72","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","필드럼교습소","음악학원","010-3577-7392","010-3577-7392","","충남 서산시 예천8로 27","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","플레이팩토 서산","플레이팩토","010-6407-8808","010-6407-8808","","충남 서산시 예천1로 26","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","플레이팩토","플레이팩토","010-2517-0845","010-2517-0845","","충남 서산시 동서1로 230","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","플레이팩토 생각을여는수학","플레이팩토","010-9111-1153","010-9111-1153","","충남 서산시 예천3로 40","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","모그아트","미술학원","010-2798-5960","010-2798-5960","","충남 서산시 서령로 157-27","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","늘해랑국어학원","학원","010-7479-2613","010-7479-2613","","충남 서산시 고운로 275-5","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","최용재색소폰음악학원","음악학원","010-5453-0185","010-5453-0185","","충남 서산시 율지18로 12","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","김종훈커피바리스타학원","학원","010-2050-7111","010-2050-7111","","충남 서산시 율지8로 10","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","세나잉글리쉬","영어학원","010-3080-8392","010-3080-8392","","충남 서산시 학동11로 29-14","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","플레이팩토","플레이팩토","010-6733-5960","010-6733-5960","","충남 서산시 서령로 36","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","에스실용음악학원","실용음악학원","010-9456-7230","010-9456-7230","","충남 서산시 율지18로 45","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","한우리독서토론논술 둔포테크노교습소","논술학원","010-6582-0120","010-6582-0120","","충남 아산시 둔포면 아산밸리중앙로 50","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","아트앤하트 아산둔포미술교육원","미술학원","010-8561-0406","010-8561-0406","","충남 아산시 둔포면 아산밸리중앙로 67","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","올림수학공부방","수학학원","010-8511-1891","010-8511-1891","","충남 아산시 둔포면 아산밸리중앙로 67","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","드론천국 둔포교육원","학원","010-8973-1433","010-8973-1433","","충남 아산시 둔포면 운교길91번길 25-7","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","플레이팩토","플레이팩토","010-3038-8338","010-3038-8338","","충남 아산시 둔포면 아산밸리중앙로 47","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","뮤엠영어 둔포이지더원점","뮤엠영어","010-7182-1629","010-7182-1629","","충남 아산시 둔포면 석곡리 1797-1","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","지오피아노","피아노학원","010-8020-7987","010-8020-7987","","충남 아산시 탕정면 한들물빛5로 36","충남","","미연락","","","2026-06-15 21:19:23"
"mobile","타이어테크 권곡점","타이어테크","010-9091-2046","010-9091-2046","","충남 아산시 충무로 102","충남","","미연락","","","2026-06-15 21:19:12"
"mobile","브로스연구소","카튜닝샾","010-9177-8211","010-9177-8211","","충남 아산시 시민로422번길 32","충남","","미연락","","","2026-06-15 21:19:12"
"mobile","힐릭스엔진오일 온양카모터스","자동차정비","010-5436-6707","010-5436-6707","","충남 아산시 청운로 102","충남","","미연락","","","2026-06-15 21:19:12"
"mobile","삼보카센타","자동차정비","010-8339-3737","010-8339-3737","","충남 아산시 온천대로 1571","충남","","미연락","","","2026-06-15 21:19:12"
"mobile","태풍카랜드","자동차정비","010-6479-4349","010-6479-4349","","충남 천안시 동남구 양지15길 7","충남","천안시","미연락","","","2026-06-15 21:19:12"
"mobile","모터파크","자동차정비","010-2269-7233","010-2269-7233","","충남 천안시 서북구 다가말3길 26","충남","천안시","미연락","","","2026-06-15 21:19:12"
"mobile","더타이어샵 천안충무로점","더타이어샵","010-7600-9951","010-7600-9951","","충남 천안시 동남구 다가말4길 18","충남","천안시","미연락","","","2026-06-15 21:19:12"
"mobile","삼국모터스","자동차정비","010-8674-8353","010-8674-8353","","충남 천안시 서북구 서부대로 612","충남","천안시","미연락","","","2026-06-15 21:19:12"
"mobile","휠프라임","자동차정비","010-8062-8300","010-8062-8300","","충남 천안시 서북구 성성1길 109","충남","천안시","미연락","","","2026-06-15 21:19:12"
"mobile","88카크리닉","자동차정비","010-8828-9853","010-8828-9853","","충남 천안시 서북구 두정역동2길 14","충남","천안시","미연락","","","2026-06-15 21:19:12"
"mobile","오성카서비스","자동차정비","010-4629-7254","010-4629-7254","","충남 천안시 서북구 두정중8길 8","충남","천안시","미연락","","","2026-06-15 21:19:12"
"mobile","MS모터스 두정점","자동차정비","010-9003-6199","010-9003-6199","","충남 천안시 서북구 서부대로 726","충남","천안시","미연락","","","2026-06-15 21:19:12"
"mobile","서울보링공업사","자동차정비","010-5421-1872","010-5421-1872","","충남 천안시 서북구 두정공원2길 43-8","충남","천안시","미연락","","","2026-06-15 21:19:12"
"mobile","천안최선덴트","자동차정비","010-4445-8875","010-4445-8875","","충남 천안시 서북구 불당7길 3","충남","천안시","미연락","","","2026-06-15 21:19:12"
"mobile","오토오아시스 온유점","오토오아시스","010-7210-9194","010-7210-9194","","충남 천안시 서북구 봉서1길 3","충남","천안시","미연락","","","2026-06-15 21:19:12"
"mobile","티스테이션 천안중앙점","티스테이션","010-6666-5555","010-6666-5555","","충남 천안시 서북구 봉정로 257","충남","천안시","미연락","","","2026-06-15 21:19:12"
"mobile","로버트개러지 자동차의모든것 1호점","자동차정비","010-6486-7008","010-6486-7008","","충남 천안시 동남구 통정9로 35","충남","천안시","미연락","","","2026-06-15 21:19:12"
"mobile","티스테이션 원성점","티스테이션","010-4580-0550","010-4580-0550","","충남 천안시 동남구 원거리4길 3","충남","천안시","미연락","","","2026-06-15 21:19:12"
"mobile","슈슈","분식","010-7699-1121","010-7699-1121","","충남 서천군 장항읍 장항로 191","충남","서천군","미연락","","","2026-06-15 21:19:12"
"mobile","착한김밥","분식","010-6570-2880","010-6570-2880","","충남 부여군 부여읍 부여로 16","충남","부여군","미연락","","","2026-06-15 21:19:12"
"mobile","둠바둠바 신양점","분식","010-3135-6447","010-3135-6447","","충남 예산군 신양면 청신로 405","충남","예산군","미연락","","","2026-06-15 21:19:12"
"mobile","홍주손만두","분식","010-8235-5154","010-8235-5154","","충남 홍성군 홍성읍 조양로 172-1","충남","홍성군","미연락","","","2026-06-15 21:19:12"
"mobile","일용할찐빵만두","분식","010-9977-1400","010-9977-1400","","충남 당진시 합덕읍 합우로 181","충남","","미연락","","","2026-06-15 21:19:12"
"mobile","엄마애김밥","분식","010-8062-5737","010-8062-5737","","충남 보령시 작은오랏3길 82","충남","","미연락","","","2026-06-15 21:19:12"
"mobile","카메분식","분식","010-8005-2790","010-8005-2790","","충남 보령시 원동1길 56-3","충남","","미연락","","","2026-06-15 21:19:12"
"mobile","미선네떡볶이","떡볶이","010-5665-2139","010-5665-2139","","충남 공주시 봉산길 26","충남","","미연락","","","2026-06-15 21:19:12"
"mobile","나좀사줘","분식","010-3956-1229","010-3956-1229","","충남 서산시 무석3로 2","충남","","미연락","","","2026-06-15 21:19:12"
"mobile","길라네만두","분식","010-7181-9958","010-7181-9958","","충남 천안시 서북구 성환읍 율금1길 215","충남","천안시","미연락","","","2026-06-15 21:19:12"
"mobile","이은하국수&김밥","분식","010-9688-5926","010-9688-5926","","충남 아산시 영인면 장영실로 619","충남","","미연락","","","2026-06-15 21:19:12"
"mobile","월천휴게소","분식","010-7542-1302","010-7542-1302","","충남 아산시 배방읍 월천6길 13","충남","","미연락","","","2026-06-15 21:19:12"
"mobile","대박분식","분식","010-8432-9762","010-8432-9762","","충남 아산시 배방읍 배방로187번길 24-14","충남","","미연락","","","2026-06-15 21:19:12"
"mobile","동그라미분식","분식","010-3443-0560","010-3443-0560","","충남 천안시 동남구 봉서4길 12","충남","천안시","미연락","","","2026-06-15 21:19:12"
"mobile","특별한식당&간편식 천안쌍용점","분식","010-7496-0599","010-7496-0599","","충남 천안시 서북구 봉서5길 8","충남","천안시","미연락","","","2026-06-15 21:19:12"
"mobile","춤추는왕만두","분식","010-6782-8242","010-6782-8242","","충남 천안시 동남구 서부대로 276","충남","천안시","미연락","","","2026-06-15 21:19:12"
"mobile","희선이네분식","분식","010-4003-0607","010-4003-0607","","충남 천안시 동남구 옛농고4길 1","충남","천안시","미연락","","","2026-06-15 21:19:12"
"mobile","대학로꿀꿀이","육류,고기","010-7181-2483","010-7181-2483","","충남 홍성군 홍성읍 대학길 52","충남","홍성군","미연락","","","2026-06-15 21:19:12"
"mobile","천수식당","닭요리","010-8595-8362","010-8595-8362","","충남 공주시 무령로 333","충남","","미연락","","","2026-06-15 21:19:12"
"mobile","백제삼계탕","삼계탕","010-8808-2343","010-8808-2343","","충남 공주시 봉산길 20-1","충남","","미연락","","","2026-06-15 21:19:12"
"mobile","아뚜르캠핑바베큐","육류,고기","010-3274-0069","010-3274-0069","","충남 아산시 배방읍 휴대길 4-3","충남","","미연락","","","2026-06-15 21:19:12"
"mobile","꽃시육회 신불당본점","육류,고기","010-5555-5442","010-5555-5442","","충남 천안시 서북구 불당25로 176","충남","천안시","미연락","","","2026-06-15 21:19:12"
"mobile","우리미엄","육류,고기","010-4033-0102","010-4033-0102","","충남 천안시 서북구 불당33길 9","충남","천안시","미연락","","","2026-06-15 21:19:12"
"mobile","CU 금산고정문점","CU","010-5424-5594","010-5424-5594","","충남 금산군 금산읍 비호로 107","충남","금산군","미연락","","","2026-06-15 21:19:12"
